% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=1104798, Fri May 23 11:21:17 2025, <python>{}</python>
1 6 0.42635134262319463 1.0000250003125026 9.931594512181938 9.9315945121819382e+00 23.884805160711306 31.374072323860087   
2 12 0.3000471765051431 1.0624705619276915 9.931594512181938 2.1678855390475157e+01 26.00609636565031 31.353537460503198   
3 18 0.3036041410759864 1.0810695399163515 9.388781669599464 9.3887816695994637e+00 22.795963901348355 26.86581692968148   
4 24 0.23973693656360273 1.155584152814939 1.1624325168189458 1.1624325168189458e+00 10.983512263918694 19.34191490686883   
5 30 0.1876416528176314 1.157551988965816 0.19685045944325097 1.9685045944325097e-01 16.16052204094396 18.507601376353524   
6 36 0.1559111262329364 1.1889678181629666 0.041267516045806474 4.1267516045806474e-02 5.660906843339385 7.169161860978287   
7 42 0.11900856382118953 1.2880730891276755 0.041267516045806474 1.4729593609691491e+00 5.958220222965046 6.745816662727012   
8 48 0.1082454867387168 1.0764077396640885 0.041267516045806474 2.3472330664496255e-01 0.5825917250784265 1.7305496353826157   
9 54 0.08086820828159098 1.357912406881689 0.041267516045806474 1.4841469520002093e-01 0.9786433415293487 3.6204024376580897   
10 60 0.06340416489079835 1.2313096803627446 0.041267516045806474 9.4654128886098476e-02 0.6254619623769138 0.9615921120548876   
11 66 0.0582327358573869 1.157196039242566 0.01854119421501821 1.8541194215018209e-02 0.3935848458023301 0.5855688511628898   
12 72 0.052511964384672254 1.0682942893434544 0.01854119421501821 5.2106749143742803e-02 0.3245611152570902 0.5151007540324741   
13 78 0.041390897541970825 1.3177897740965159 0.007016279311635287 7.0162793116352873e-03 0.17750823450545283 0.8475603186831187   
14 84 0.03621633662871593 1.2710202977115888 0.0013438528715283837 1.3438528715283837e-03 0.060937973270910106 0.1524125939672203   
15 90 0.03452994674771431 1.3066572604597273 0.0013438528715283837 4.7287838890888167e-03 0.04694551777730638 0.0978912852779672   
16 96 0.0290983308904307 1.2058359360736963 0.0013438528715283837 4.9854497455967817e-03 0.014363580220035033 0.031809888826764166   
17 102 0.02228070743362659 1.3931956518682067 0.0013438528715283837 5.7430247148140268e-03 0.021281514923238376 0.052532983984832526   
18 108 0.020229939498654287 1.2777947479964273 0.0005828750355263423 5.8287503552634234e-04 0.007569064774614276 0.024108759131898694   
19 114 0.01701608188375815 1.5067928380481295 0.0005828750355263423 1.3500677854096921e-03 0.0029178439311934312 0.01077238089613175   
20 120 0.016767726038482682 1.6365775542903247 0.0005828750355263423 1.6443003582580218e-03 0.005170988240429608 0.011769008744657583   
21 126 0.018083738797072188 1.610185748559178 0.0005828750355263423 1.7908771769583609e-03 0.003062290303212478 0.010830681196516423   
22 132 0.013733712139867803 1.3018098081139553 0.00010472847909426264 1.0472847909426264e-04 0.004872364910063709 0.01036131204053703   
23 138 0.010617108571253843 1.402203926021998 0.00010472847909426264 2.6518093397953635e-04 0.0027319877504581314 0.0076265559768096125   
24 144 0.010734140513590375 1.4998444220703908 0.00010472847909426264 1.1781232114671525e-04 0.00033531140681475335 0.0024119494191836566   
25 150 0.010193372270703625 1.295842624365359 3.2208328129001984e-05 3.2208328129001984e-05 0.0008575277922417968 0.002332727327630124   
26 156 0.0076453905903408545 1.0867547250414022 3.2208328129001984e-05 4.7370704066906910e-05 0.0007664975204413338 0.0013251304074870518   
27 162 0.007954073031846386 1.09888322485241 3.2208328129001984e-05 7.2006363069476720e-05 0.00035983429513208876 0.0004778239411216134   
28 168 0.006750930419157574 1.3816029645241683 4.552791736500694e-06 4.5527917365006942e-06 0.0002831522856325819 0.0006150145302825649   
29 174 0.005130507832599914 1.3306267223299302 4.552791736500694e-06 1.5795007570318376e-05 2.685729023710337e-05 0.0002766803817735308   
30 180 0.003934449047176375 1.0782612773968836 4.344111701470865e-07 4.3441117014708652e-07 7.424302268788097e-05 0.00010957218650986533   
31 186 0.002855373419682155 1.0937359225636905 4.344111701470865e-07 3.3540129393827556e-06 4.426482937702758e-05 7.585047244162979e-05   
32 192 0.0022160409028970604 1.1517708461808147 4.344111701470865e-07 1.5457437214649872e-06 1.1452049015758803e-05 1.6796594444201673e-05   
33 198 0.0018287574594083806 1.17957951925228 5.150550208554705e-08 5.1505502085547050e-08 1.7374872776088068e-06 1.1239240087945745e-05   
34 204 0.0013232880133518827 1.1344467634474307 5.150550208554705e-08 6.7790700342129639e-07 3.850745500244557e-06 6.812093221952864e-06   
35 210 0.001102986719502806 1.2565913507915365 5.150550208554705e-08 2.0221096974637476e-07 1.1148721910103632e-06 4.936978562852801e-06   
36 216 0.0008628481653532952 1.0692082857575702 5.150550208554705e-08 1.7634230076168933e-07 7.349835584591347e-07 1.928500132919453e-06   
37 222 0.0006638817728575352 1.3110010958905878 4.9617881359154126e-08 4.9617881359154126e-08 7.974805775745608e-07 1.866999962629734e-06   
38 228 0.0005724589433898603 1.1971027662253293 4.9617881359154126e-08 6.2242932585832023e-08 4.04785048147005e-07 5.585061231272448e-07   
39 234 0.0005023324960565565 1.2698344893409415 1.893679524300751e-08 1.8936795243007509e-08 3.8675167957080703e-07 6.593326489223728e-07   
40 240 0.0003855012925312898 1.1873283878137486 1.893679524300751e-08 5.2006370765411702e-08 7.45879198404964e-08 1.5194332547707745e-07   
41 246 0.0003151556080942702 1.4596485381533668 1.893679524300751e-08 3.6436503592085501e-08 8.793187689093429e-08 2.900410933648345e-07   
42 252 0.000329044633984426 1.5459608916840348 8.094026782146102e-09 8.0940267821461021e-09 5.164586980299646e-08 8.051096500594213e-08   
43 258 0.0003323730040035339 1.2683902428802731 5.551747506160609e-09 5.5517475061606092e-09 4.478785342598712e-08 7.762083242823792e-08   
44 264 0.00042726283457544074 1.2454817455571519 1.9102870396636717e-09 1.9102870396636717e-09 2.9152850800073793e-08 5.974677108611104e-08   
45 270 0.0004031522417527661 1.4404312887171302 1.5402434883071692e-10 1.5402434883071692e-10 1.9891402303073846e-08 3.248977620273763e-08   
46 276 0.0003586614554218383 1.4963112288305196 1.5402434883071692e-10 1.1060805604756752e-09 1.5509176165551253e-08 3.147399496583603e-08   
47 282 0.0002812019666406946 1.7504355229174402 1.5402434883071692e-10 1.3508199003808841e-09 2.7889910825251718e-08 6.308395938958711e-08   
48 288 0.00022260511276457514 1.5684764662949011 1.5402434883071692e-10 1.2608332156105462e-09 6.226443360901612e-09 1.21183916235168e-08   
49 294 0.00016385455514757486 1.4178345774631123 1.5402434883071692e-10 5.2709481224155752e-10 5.075939668586216e-09 5.6728381991888455e-09   
50 300 0.00014559529764740842 1.7691777974167715 8.405720564041985e-12 8.4057205640419852e-12 4.185299218306682e-09 8.575362642204709e-09   
51 306 0.00016271316689682222 1.9465072095039775 8.405720564041985e-12 4.1445957776886644e-10 7.931895140700362e-10 2.3151436323587404e-09   
52 312 0.00012190354537216063 1.7199384502035564 8.405720564041985e-12 2.0776269593625329e-11 1.9889654367943876e-09 4.3878713995582075e-09   
53 318 0.00010432078880202469 1.4031534212683447 8.405720564041985e-12 6.3437255448661745e-11 7.279936653503682e-10 1.1775220798426744e-09   
54 324 9.068191393029893e-05 1.5262740080038326 8.405720564041985e-12 2.0801138589376933e-11 1.617443956547504e-10 3.949196525354637e-10   
55 330 7.516434681356342e-05 1.3247603872036775 8.405720564041985e-12 4.0042635873760446e-11 4.7563730731781106e-11 5.896581001252343e-10   
56 336 5.907691251249359e-05 1.619293588932434 2.5224267119483557e-12 2.5224267119483557e-12 9.612577400730515e-11 4.135571884944511e-10   
57 342 4.504473351848548e-05 1.418264714933683 2.5224267119483557e-12 4.6931347696954617e-12 2.5544011350575602e-11 7.015188430159469e-11   
