% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=1104798, Fri May 23 11:21:17 2025
1 6 0.42635134262319463 1.0000250003125026 1.0 1.0 1.0000250003125026
2 12 0.3000471765051431 0.9356854324826764 0.8806695131251612 0.8806695131251612 0.9356854324826764
3 18 0.3036041410759864 0.8418734036919265 0.778741211927095 0.778741211927095 0.8418734036919265
4 24 0.23973693656360273 0.8703377250088185 0.7531582385313297 0.7531582385313297 0.8703377250088185
5 30 0.1876416528176314 0.7678194665859388 0.6633131590676344 0.6633131590676344 0.7678194665859388
6 36 0.1559111262329364 0.6969943854860297 0.5862180412611434 0.5862180412611434 0.6969943854860297
7 42 0.11900856382118953 0.6548996175476836 0.5084335843016506 0.5084335843016506 0.6548996175476836
8 48 0.1082454867387168 0.5362923918591673 0.49822420640205217 0.49822420640205217 0.5362923918591673
9 54 0.08086820828159098 0.5526983648497026 0.4070206311163468 0.4070206311163468 0.5526983648497026
10 60 0.06340416489079835 0.46369104581038095 0.37658361109755695 0.37658361109755695 0.46369104581038095
11 66 0.0582327358573869 0.398844743809768 0.34466480205966554 0.34466480205966554 0.398844743809768
12 72 0.052511964384672254 0.3598408880864823 0.336836854484761 0.336836854484761 0.3598408880864823
13 78 0.041390897541970825 0.37127591449017083 0.2817413837838586 0.2817413837838586 0.37127591449017083
14 84 0.03621633662871593 0.3284721227921142 0.25843184674824826 0.25843184674824826 0.3284721227921142
15 90 0.03452994674771431 0.3050082212258159 0.23342633945071672 0.23342633945071672 0.3050082212258159
16 96 0.0290983308904307 0.27450887593162304 0.22765026959260076 0.22765026959260076 0.27450887593162304
17 102 0.02228070743362659 0.2665429736108301 0.19131768984019518 0.19131768984019518 0.2665429736108301
18 108 0.020229939498654287 0.228316650030004 0.17868022261634964 0.17868022261634964 0.228316650030004
19 114 0.01701608188375815 0.22761065215327944 0.15105636714342358 0.15105636714342358 0.22761065215327944
20 120 0.016767726038482682 0.21349341592088408 0.13045114505035604 0.13045114505035604 0.21349341592088408
21 126 0.018083738797072188 0.20579796028438058 0.12781007437715317 0.12781007437715317 0.20579796028438058
22 132 0.013733712139867803 0.1841358229616596 0.1414460252288567 0.1414460252288567 0.1841358229616596
23 138 0.010617108571253843 0.17115387753206895 0.12206061782869652 0.12206061782869652 0.17115387753206895
24 144 0.010734140513590375 0.15631332321988892 0.10421969166916221 0.10421969166916221 0.15631332321988892
25 150 0.010193372270703625 0.14185643340563603 0.10947041773310279 0.10947041773310279 0.14185643340563603
26 156 0.0076453905903408545 0.11991700689769966 0.11034413206083016 0.11034413206083016 0.11991700689769966
27 162 0.007954073031846386 0.10716040095762079 0.09751755103187912 0.09751755103187912 0.10716040095762079
28 168 0.006750930419157574 0.11812683590467973 0.08549984252919092 0.08549984252919092 0.11812683590467973
29 174 0.005130507832599914 0.10392001174246573 0.07809854559399015 0.07809854559399015 0.10392001174246573
30 180 0.003934449047176375 0.08214176043301219 0.07617982965252833 0.07617982965252833 0.08214176043301219
31 186 0.002855373419682155 0.07255949130407872 0.06634096019631598 0.06634096019631598 0.07255949130407872
32 192 0.0022160409028970604 0.06614168574946161 0.057426080863899664 0.057426080863899664 0.06614168574946161
33 198 0.0018287574594083806 0.06016987146247167 0.05100959323252117 0.05100959323252117 0.06016987146247167
34 204 0.0013232880133518827 0.05258482045833322 0.04635283219331954 0.04635283219331954 0.05258482045833322
35 210 0.001102986719502806 0.04900812589543254 0.03900084611004361 0.03900084611004361 0.04900812589543254
36 216 0.0008628481653532952 0.039728901951225366 0.03715730833780071 0.03715730833780071 0.039728901951225366
37 222 0.0006638817728575352 0.038441632898918845 0.0293223499350355 0.0293223499350355 0.038441632898918845
38 228 0.0005724589433898603 0.03219808716407805 0.02689667760571981 0.02689667760571981 0.03219808716407805
39 234 0.0005023324960565565 0.030058750408628248 0.023671392343603048 0.023671392343603048 0.030058750408628248
40 240 0.0003855012925312898 0.026499971646219346 0.022318991037529448 0.022318991037529448 0.026499971646219346
41 246 0.0003151556080942702 0.025669777146327663 0.017586272637112394 0.017586272637112394 0.025669777146327663
42 252 0.000329044633984426 0.02398251927951262 0.01551301809024946 0.01551301809024946 0.02398251927951262
43 258 0.0003323730040035339 0.02089212737589489 0.016471371877201484 0.016471371877201484 0.02089212737589489
44 264 0.00042726283457544074 0.01989758187346966 0.015975811724618014 0.015975811724618014 0.01989758187346966
45 270 0.0004031522417527661 0.02237344148843692 0.015532460078927501 0.015532460078927501 0.02237344148843692
46 276 0.0003586614554218383 0.02046529168194678 0.01367716240286585 0.01367716240286585 0.02046529168194678
47 282 0.0002812019666406946 0.019785215321407625 0.011303024340154916 0.011303024340154916 0.019785215321407625
