% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=1104798, Fri May 23 11:21:17 2025
1 6 -0.05949664947969234 -0.05949664947969234 -0.05949664947969234 -0.05949664947969234 0.9697955199526896 1.0293185364500594
2 12 -0.0050112848977189265 -0.0050112848977189265 -0.0050112848977189265 -0.0050112848977189265 0.9697955199526896 1.0293185364500594
3 18 0.07533006596811238 0.07533006596811238 0.07533006596811238 0.07533006596811238 0.9615975946475155 1.0369812273942631
4 24 0.04018551070597188 0.04018551070597188 0.04018551070597188 0.04018551070597188 0.9615975946475155 1.0369812273942631
5 30 -0.0030811648970664454 -0.0030811648970664454 -0.0030811648970664454 -0.0030811648970664454 0.9984582290225935 1.0015393975760845
6 36 0.07232725063419153 0.07232725063419153 0.07232725063419153 0.07232725063419153 0.9984582290225935 1.0015393975760845
7 42 0.0292417644131759 0.0292417644131759 0.0292417644131759 0.0292417644131759 0.9852706407819246 1.0145155318737984
8 48 0.2807166511400533 0.2807166511400533 0.2807166511400533 0.2807166511400533 0.9852706407819246 1.0145155318737984
9 54 0.19748591915903568 0.19748591915903568 0.19748591915903568 0.19748591915903568 0.8958315024830085 1.094296997692599
10 60 0.13954206592336021 0.13954206592336021 0.13954206592336021 0.13954206592336021 0.8958315024830085 1.094296997692599
11 66 0.05531661159921235 0.05531661159921235 0.05531661159921235 0.05531661159921235 0.9719482436841933 1.027286041762085
12 72 0.14788674006808475 0.14788674006808475 0.14788674006808475 0.14788674006808475 0.9719482436841933 1.027286041762085
13 78 0.20566126207049484 0.20566126207049484 0.20566126207049484 0.20566126207049484 0.8912568305093123 1.0980260753144684
14 84 0.19960251085172834 0.19960251085172834 0.19960251085172834 0.19960251085172834 0.8912568305093123 1.0980260753144684
15 90 0.1270999908686386 0.1270999908686386 0.1270999908686386 0.1270999908686386 0.934291180056497 1.0616496554271746
16 96 0.2830913503779815 0.2830913503779815 0.2830913503779815 0.2830913503779815 0.934291180056497 1.0616496554271746
17 102 0.23521041415294766 0.23521041415294766 0.23521041415294766 0.23521041415294766 0.8745224901893903 1.1114002043156856
18 108 0.38485860847103404 0.38485860847103404 0.38485860847103404 0.38485860847103404 0.8745224901893903 1.1114002043156856
19 114 0.42159406116188874 0.42159406116188874 0.42159406116188874 0.42159406116188874 0.7605300380906145 1.1923061943820845
20 120 0.4426117720836589 0.4426117720836589 0.4426117720836589 0.4426117720836589 0.7605300380906145 1.1923061943820845
21 126 0.18132391947363594 0.18132391947363594 0.18132391947363594 0.18132391947363594 0.9048072062745544 1.0868872616208343
22 132 0.23067462890495424 0.23067462890495424 0.23067462890495424 0.23067462890495424 0.9048072062745544 1.0868872616208343
23 138 0.28350187950304484 0.28350187950304484 0.28350187950304484 0.28350187950304484 0.846462119942148 1.132917419542592
24 144 0.13284298047257084 0.13284298047257084 0.13284298047257084 0.13284298047257084 0.846462119942148 1.132917419542592
25 150 0.021882779342898943 0.021882779342898943 0.021882779342898943 0.021882779342898943 0.9889980893091257 1.0108821787641222
26 156 0.0867428617042897 0.0867428617042897 0.0867428617042897 0.0867428617042897 0.9889980893091257 1.0108821787641222
27 162 0.2401724695163875 0.2401724695163875 0.2401724695163875 0.2401724695163875 0.8716808650438602 1.1136303109723564
28 168 0.18240233553998625 0.18240233553998625 0.18240233553998625 0.18240233553998625 0.8716808650438602 1.1136303109723564
